address,suburb,state,postcode,full_address,price,sold date,type,bedrooms,bathrooms,car space,Land size,Building size,Year Built,rent,rent date,agent,lat,lng
1/16 The Avenue,Crawley,WA,6009,1/16 The Avenue Crawley WA 6009,"$4,000,000",Mar-21,Apartment,3,3,4,310,297,1987,0,0,Peter Robertson,-31.9882144,115.8171153
5/20 Park Road,Crawley,WA,6009,5/20 Park Road Crawley WA 6009,"$639,000",Mar-21,Townhouse,2,1,1,86,90,2004,$500pw,Nov-10,Belinda Airey,-31.9747065,115.8140265
7/28 The Avenue,Crawley,WA,6009,7/28 The Avenue Crawley WA 6009,"$422,000",Feb-21,Apartment,2,1,1,65,59,1964,$315pw,May-19,not recorded,-31.9885707,115.8157828
27/70-72 Broadway,Crawley,WA,6009,27/70-72 Broadway Crawley WA 6009,"$320,000",Feb-21,Apartment,1,1,1,47,45,1964,0,0,Minrong Lan,-31.9821596,115.8148497
3/64 Broadway,Crawley,WA,6009,3/64 Broadway Crawley WA 6009,"$485,000",Jan-21,Apartment,3,1,2,131,100,1990,$500pw,Jan-21,David Azzopardi,-31.9815604,115.8147891
12/9 Everett Street,Crawley,WA,6009,12/9 Everett Street Crawley WA 6009,"$395,000",Jan-21,Apartment,2,1,1,109,90,1969,$215pw,Aug-04,not recorded,-31.985855,115.8158922
2/15 COOK STREET,Crawley,WA,6009,2/15 COOK STREET Crawley WA 6009,"$635,000",Jan-21,House,3,1,1,119,116,1981,$750pw,Mar-12,Peter Zambotti,-31.9837438,115.8161756
4/22 Caporn Street,Crawley,WA,6009,4/22 Caporn Street Crawley WA 6009,"$360,000",Dec-20,Apartment,1,1,1,50,50,1958,$345pw,Dec-16,not recorded,-31.9842231,115.8166378
G04/173 Mounts Bay Road,Crawley,WA,6009,G04/173 Mounts Bay Road Crawley WA 6009,"$2,000,000",Dec-20,Apartment,3,2,3,271,,,0,0,not recorded,-31.9652303,115.8395818
6/82 Broadway,Crawley,WA,6009,6/82 Broadway Crawley WA 6009,"$249,000",Dec-20,Apartment,1,1,1,46,43,1967,0,0,not recorded,-31.9833427,115.814874
12E/16 Kings Park Avenue,Crawley,WA,6009,12E/16 Kings Park Avenue Crawley WA 6009,"$1,200,000",Nov-20,House,3,2,2,190,,,0,0,not recorded,-31.9716011,115.8263162
9.1/4 Crawley Avenue,Crawley,WA,6009,9.1/4 Crawley Avenue Crawley WA 6009,"$755,000",Oct-20,Apartment,3,2,2,202,,1970,$595pw,Dec-16,Peter & Ali - Turner & Moore Team,-31.9734066,115.8240093
118 Broadway,Crawley,WA,6009,118 Broadway Crawley WA 6009,"$1,825,000",Oct-20,Apartment,,8,8,880,77,1939,$210pw,Sep-16,David Azzopardi,-31.9852103,115.8148584
7/8 Wingfield Avenue,Crawley,WA,6009,7/8 Wingfield Avenue Crawley WA 6009,"$650,000",Oct-20,Apartment,3,2,2,123,121,1979,$650pw,Jan-21,not recorded,-31.9725016,115.8249336
1/16 Caporn Street,Crawley,WA,6009,1/16 Caporn Street Crawley WA 6009,"$475,000",Oct-20,Apartment,,1,1,73,73,1969,$500pw,Jul-15,not recorded,-31.9840682,115.8159214
10/159 Fairway,Crawley,WA,6009,10/159 Fairway Crawley WA 6009,"$270,000",Sep-20,Apartment,1,1,1,41,35,1964,$250pw,Sep-20,not recorded,-31.9874827,115.8156441
L108 171/173 Mounts Bay Road,Crawley,WA,6009,L108 171/173 Mounts Bay Road Crawley WA 6009,"$725,000",Aug-20,Apartment,2,2,3,142,,,0,0,Davide Palermo,-31.965028,115.8406902
35/17 The Avenue,Crawley,WA,6009,35/17 The Avenue Crawley WA 6009,"$270,000",Aug-20,Apartment,1,1,1,41,41,1963,$370pw,Apr-21,not recorded,-31.9878111,115.8158643
8/20 Park Road,Crawley,WA,6009,8/20 Park Road Crawley WA 6009,"$410,000",Jun-20,Apartment,1,1,1,76,65,2004,$420pw,Mar-15,not recorded,-31.9747065,115.8140265
8E Park Road,Crawley,WA,6009,8E Park Road Crawley WA 6009,"$525,000",Jun-20,House,1,1,1,116,81,1999,$500pw,Jan-19,not recorded,-31.97478,115.81486
6/114 Broadway,Crawley,WA,6009,6/114 Broadway Crawley WA 6009,"$270,000",Apr-20,Apartment,2,1,0,76,76,1963,$460pw,Jan-15,not recorded,-31.9847962,115.8148584
1/31 Caporn Street,Crawley,WA,6009,1/31 Caporn Street Crawley WA 6009,"$530,000",Apr-20,Townhouse,3,1,1,95,102,1981,0,0,not recorded,-31.98472,115.81743
5/82 Broadway,Crawley,WA,6009,5/82 Broadway Crawley WA 6009,"$239,000",Apr-20,Unit,1,1,1,46,43,1967,$240pw,Sep-16,not recorded,-31.9833427,115.814874
1/139 Fairway,Crawley,WA,6009,1/139 Fairway Crawley WA 6009,"$540,000",Feb-20,Townhouse,2,1,2,95,100,1978,0,0,not recorded,-31.9859381,115.8153206
10/25 The Avenue,Crawley,WA,6009,10/25 The Avenue Crawley WA 6009,"$350,000",Feb-20,Unit,2,1,1,74,72,1965,$430pw,Feb-21,not recorded,-31.9879772,115.8152744
1/4 Kings Park Avenue,Crawley,WA,6009,1/4 Kings Park Avenue Crawley WA 6009,"$1,260,000",Jan-20,Unit,3,2,2,215,212,1982,0,0,not recorded,-31.9724813,115.8265512
2/44 Broadway,Crawley,WA,6009,2/44 Broadway Crawley WA 6009,"$525,000",Dec-19,Apartment,2,1,2,104,77,1980,$530pw,Oct-18,not recorded,-31.9795783,115.8148584
2W/14-18 Kings Park Avenue,Crawley,WA,6009,2W/14-18 Kings Park Avenue Crawley WA 6009,"$825,000",Nov-19,Apartment,3,2,2,190,190,1972,$850pw,Sep-17,not recorded,-31.9716011,115.8263162
8e/14 Kings Park Avenue,Crawley,WA,6009,8e/14 Kings Park Avenue Crawley WA 6009,"$1,250,000",Nov-19,Apartment,3,2,2,190,190,1972,0,0,not recorded,-31.9716011,115.8263162
17e/14 Kings Park Avenue,Crawley,WA,6009,17e/14 Kings Park Avenue Crawley WA 6009,"$1,290,000",Oct-19,Apartment,3,2,2,190,190,1972,0,0,not recorded,-31.9716011,115.8263162
3/4 Kings Park Avenue,Crawley,WA,6009,3/4 Kings Park Avenue Crawley WA 6009,"$1,040,000",Sep-19,Apartment,3,2,2,215,212,1982,"$1,190pw",Feb-21,Perth Lifestyle Residential - Lifestyle Is Where I,-31.9724813,115.8265512
1E/21 Park Avenue,Crawley,WA,6009,1E/21 Park Avenue Crawley WA 6009,"$865,000",Sep-19,Apartment,3,2,2,443,,1982,0,0,not recorded,-31.9727717,115.8235009
3/10 Kings Park Avenue,Crawley,WA,6009,3/10 Kings Park Avenue Crawley WA 6009,"$1,550,000",Aug-19,Apartment,3,2,2,287,187,1999,0,0,not recorded,-31.9720917,115.8263432
7E/21 Park Avenue,Crawley,WA,6009,7E/21 Park Avenue Crawley WA 6009,"$1,225,000",Jul-19,Apartment,3,2,2,224,224,1982,0,0,Perth Lifestyle Residential - Lifestyle Is Where I,-31.9727717,115.8235009
14/8 MOUNTS BAY ROAD,Crawley,WA,6009,14/8 MOUNTS BAY ROAD Crawley WA 6009,"$2,750,000",Jun-19,Apartment,3,2,4,609,609,2006,0,0,Perth Lifestyle Residential - Lifestyle Is Where I,-31.9728146,115.8260659
3/4 Crawley Avenue,Crawley,WA,6009,3/4 Crawley Avenue Crawley WA 6009,"$365,000",Jun-19,Apartment,1,1,1,77,74,1970,$380pw,May-18,Perth Lifestyle Residential - Lifestyle Is Where I,-31.9734066,115.8240093
95 Fairway,Crawley,WA,6009,95 Fairway Crawley WA 6009,"$525,000",Jun-19,House,2,1,2,154,97,1982,$399pw,Sep-19,Shellabears - Cottesloe,-31.9833583,115.8153139
7/9 Everett Street,Crawley,WA,6009,7/9 Everett Street Crawley WA 6009,"$345,000",Apr-19,Unit,2,1,1,109,90,1969,$370pw,Mar-19,not recorded,-31.985855,115.8158922
3W/21 Park Avenue,Crawley,WA,6009,3W/21 Park Avenue Crawley WA 6009,"$1,200,000",Mar-19,Apartment,3,2,2,234,,1982,0,0,Perth Lifestyle Residential - Lifestyle Is Where I,-31.9727717,115.8235009
3/7 The Avenue,Crawley,WA,6009,3/7 The Avenue Crawley WA 6009,"$800,000",Jan-19,Townhouse,3,2,2,"1,012",164,1979,$750pw,Feb-21,Collective Property Group WA - COTTESLOE,-31.986956,115.8169147
105/150 Broadway,Crawley,WA,6009,105/150 Broadway Crawley WA 6009,"$620,000",Dec-18,Apartment,2,1,1,,,,0,0,Pindan Realty Pty Ltd,-31.9873445,115.8147082
4/152 Broadway,Crawley,WA,6009,4/152 Broadway Crawley WA 6009,"$390,000",Nov-18,Apartment,1,1,1,101,70,1958,$350pw,Feb-21,Shellabears - Cottesloe,-31.9874163,115.8149971
3/30 Cook Street,Crawley,WA,6009,3/30 Cook Street Crawley WA 6009,"$675,000",Nov-18,Townhouse,2,1,2,144,102,1965,0,0,William Porteous Properties International Pty Lt,-31.9831714,115.8172848
1/5 The Avenue,Crawley,WA,6009,1/5 The Avenue Crawley WA 6009,"$1,550,000",Nov-18,Apartment,3,2,2,"1,012",,,"$1,000pw",Oct-19,Scoop Property - Fremantle,-31.9867649,115.8170118
41/1 Wingfield Avenue,Crawley,WA,6009,41/1 Wingfield Avenue Crawley WA 6009,"$895,000",Nov-18,Apartment,4,2,2,221,221,1968,$820pw,Nov-20,The Property Exchange - Subiaco,-31.9734071,115.8248643
3/159 Fairway,Crawley,WA,6009,3/159 Fairway Crawley WA 6009,"$265,000",Nov-18,Apartment,1,1,,53,41,1964,$250pw,Dec-16,Shellabears - Cottesloe,-31.9874827,115.8156441
46/3 Park Avenue,Crawley,WA,6009,46/3 Park Avenue Crawley WA 6009,"$1,470,000",Oct-18,House,3,2,2,175,175,1983,0,0,TM Residential - Dalkeith,-31.9716501,115.8253265
1A Park Avenue,Crawley,WA,6009,1A Park Avenue Crawley WA 6009,"$2,215,000",Sep-18,House,4,3,3,210,197,2012,"$2,200pw",Nov-15,Perth Lifestyle Residential - Lifestyle Is Where I,-31.971214,115.8260843
3/20 Mounts Bay Road,Crawley,WA,6009,3/20 Mounts Bay Road Crawley WA 6009,"$920,000",Aug-18,Apartment,3,1,2,"1,538",135,,$560pw,Apr-21,Wallace Real Estate - Claremont,-31.9738389,115.8244021
11/159 Fairway,Crawley,WA,6009,11/159 Fairway Crawley WA 6009,"$215,000",Aug-18,Unit,1,1,1,35,35,1964,$250pw,Jun-18,Bexleys Real Estate - Wembley,-31.9874827,115.8156441
10/22 The Avenue,Crawley,WA,6009,10/22 The Avenue Crawley WA 6009,"$1,050,000",Jul-18,Unit,2,2,2,142,142,1981,$750pw,Jul-20,Bellcourt Property Group - Dalkeith | Shenton Park,-31.98849,115.81646
1/48 Broadway,Crawley,WA,6009,1/48 Broadway Crawley WA 6009,"$515,000",Jul-18,Apartment,3,2,2,107,95,1982,$485pw,Mar-15,Renouf Real Estate - Swanbourne,-31.9873982,115.8146367
9/149 Fairway,Crawley,WA,6009,9/149 Fairway Crawley WA 6009,"$362,100",Jul-18,Unit,2,1,1,69,74,1974,$390pw,Dec-20,Mack Hall Real Estate - Claremont,-31.9867763,115.8152744
4/4 Crawley Avenue,Crawley,WA,6009,4/4 Crawley Avenue Crawley WA 6009,"$482,000",Jun-18,Apartment,3,1,1,87,91,1970,$400pw,May-20,Airey Real Estate - CLAREMONT,-31.9734066,115.8240093
31 Parkway,Crawley,WA,6009,31 Parkway Crawley WA 6009,"$815,000",Apr-18,House,3,1,2,233,117,,$650pw,Jan-21,Hub Residential - SWANBOURNE,-31.9852063,115.8179349
23A Everett Street,Crawley,WA,6009,23A Everett Street Crawley WA 6009,"$950,000",Mar-18,Townhouse,3,3,2,156,145,2004,0,0,Knight Frank - Perth,-31.9856021,115.816766
6/44 Broadway,Crawley,WA,6009,6/44 Broadway Crawley WA 6009,"$545,000",Mar-18,Apartment,2,1,1,123,77,1980,0,0,Gordon Davies Real Estate - DALKEITH,-31.9795783,115.8148584
40 Everett Street,Crawley,WA,6009,40 Everett Street Crawley WA 6009,"$815,000",Mar-18,House,3,1,,257,117,1969,$300pw,Sep-15,not recorded,-31.9852139,115.8178302
41/3 Park Avenue,Crawley,WA,6009,41/3 Park Avenue Crawley WA 6009,"$1,220,000",Feb-18,Apartment,3,2,2,175,175,1983,0,0,Perth Lifestyle Residential - Lifestyle Is Where I,-31.9716501,115.8253265
4W/16 Kings Park Avenue,Crawley,WA,6009,4W/16 Kings Park Avenue Crawley WA 6009,"$929,000",Feb-18,Apartment,3,2,2,190,,,0,0,Perth Lifestyle Residential - Lifestyle Is Where I,-31.9716011,115.8263162
123 Fairway,Crawley,WA,6009,123 Fairway Crawley WA 6009,"$818,000",Feb-18,House,4,1,,160,150,1956,0,0,not recorded,-31.9851509,115.8154634
4/124 Broadway,Crawley,WA,6009,4/124 Broadway Crawley WA 6009,"$350,000",Feb-18,Unit,2,1,1,68,65,1958,$375pw,Nov-19,Collective Property Group WA - COTTESLOE,-31.9859143,115.8148584
8/19 Princess Road,Crawley,WA,6009,8/19 Princess Road Crawley WA 6009,"$295,000",Jan-18,Unit,1,1,1,50,65,1966,$325pw,Aug-14,Shellabears - Cottesloe,-31.9861638,115.8165684
2/19 Princess Road,Crawley,WA,6009,2/19 Princess Road Crawley WA 6009,"$300,000",Jan-18,Unit,1,1,1,50,50,1966,$270pw,Oct-17,Shellabears - Cottesloe,-31.9861638,115.8165684
5/19 Princess Road,Crawley,WA,6009,5/19 Princess Road Crawley WA 6009,"$307,500",Jan-18,Unit,1,1,1,50,50,1966,$375pw,Mar-18,not recorded,-31.9861638,115.8165684
17/3 Park Avenue,Crawley,WA,6009,17/3 Park Avenue Crawley WA 6009,"$1,640,000",Jan-18,Unit,3,1,2,175,175,1983,0,0,not recorded,-31.9716501,115.8253265
5/10 Kings Park Avenue,Crawley,WA,6009,5/10 Kings Park Avenue Crawley WA 6009,"$1,700,000",Dec-17,Unit,3,3,2,274,187,1999,0,0,not recorded,-31.9720917,115.8263432
1/151 Fairway,Crawley,WA,6009,1/151 Fairway Crawley WA 6009,"$490,000",Dec-17,Unit,2,1,1,83,80,1964,$525pw,Sep-15,Shellabears - Cottesloe,-31.9869219,115.8153668
2/224 Hampden Road,Crawley,WA,6009,2/224 Hampden Road Crawley WA 6009,"$660,000",13-Dec-17,Townhouse,2,2,1,69,82,2004,$525pw,Feb-20,Realmark Central,-31.9750768,115.8136568
15W/16 Kings Park Avenue,Crawley,WA,6009,15W/16 Kings Park Avenue Crawley WA 6009,"$1,410,000",Dec-17,Apartment,3,2,2,190,190,,0,0,Perth Lifestyle Residential - Lifestyle Is Where I,-31.9716011,115.8263162
6/60 Broadway,Crawley,WA,6009,6/60 Broadway Crawley WA 6009,"$500,000",Nov-17,Apartment,2,1,1,114,97,1938,$450pw,Jun-21,Rossen Real Estate - Nedlands,-31.9813176,115.8148584
82/4 Crawley Avenue,Crawley,WA,6009,82/4 Crawley Avenue Crawley WA 6009,"$840,000",Nov-17,Unit,2,2,2,158,162,1970,$620pw,Jun-09,LJ Hooker - Dalkeith | Claremont,-31.9734066,115.8240093
16C Princess Road,Crawley,WA,6009,16C Princess Road Crawley WA 6009,"$607,000",Nov-17,Townhouse,2,2,1,172,95,1938,$600pw,Jun-19,Acton - Dalkeith,-31.98662,115.81676
25 70-72 Broadway,Crawley,WA,6009,25 70-72 Broadway Crawley WA 6009,"$337,500",Nov-17,Unit,1,1,1,44,46,1964,0,0,Residential West,-31.9821596,115.8148497
6/10 The Avenue,Crawley,WA,6009,6/10 The Avenue Crawley WA 6009,"$850,000",Nov-17,Unit,2,2,2,105,105,1979,0,0,Collective Property Group WA - COTTESLOE,-31.9874558,115.8174619
1/26 The Avenue,Crawley,WA,6009,1/26 The Avenue Crawley WA 6009,"$849,000",Oct-17,House,3,2,2,110,110,1985,0,0,Perth Lifestyle Residential - Lifestyle Is Where I,-31.9884991,115.8159214
3/4 Wingfield Avenue,Crawley,WA,6009,3/4 Wingfield Avenue Crawley WA 6009,"$875,000",Oct-17,Townhouse,3,2,2,222,176,,0,0,Shellabears - Cottesloe,-31.9729712,115.8254511
32/212 Hampden Road,Crawley,WA,6009,32/212 Hampden Road Crawley WA 6009,"$252,000",Oct-17,Apartment,1,1,1,39,39,1968,$260pw,Dec-19,Kempton Azzopardi - Nedlands,-31.9749067,115.8137723
1/17-23 The Avenue,Crawley,WA,6009,1/17-23 The Avenue Crawley WA 6009,"$310,000",Oct-17,Apartment,1,1,1,41,45,1963,$350pw,Mar-21,Acton - Dalkeith,-31.9878111,115.8158643
8/8 Mounts Bay Road,Crawley,WA,6009,8/8 Mounts Bay Road Crawley WA 6009,"$2,050,000",Sep-17,House,3,3,2,284,181,2006,0,0,Perth Lifestyle Residential - Lifestyle Is Where I,-31.9728146,115.8260659
12/10 Kings Park Avenue,Crawley,WA,6009,12/10 Kings Park Avenue Crawley WA 6009,"$2,900,000",Sep-17,Unit,3,3,6,462,187,,"$1,900pw",Aug-11,William Porteous Properties International Pty Ltd ,-31.9720917,115.8263432
4/133 Fairway,Crawley,WA,6009,4/133 Fairway Crawley WA 6009,"$530,000",Aug-17,Townhouse,2,1,1,104,97,1980,$400pw,Jan-21,LJ Hooker - Dalkeith | Claremont,-31.9856896,115.8153206
7/10 The Avenue,Crawley,WA,6009,7/10 The Avenue Crawley WA 6009,"$1,125,000",Aug-17,Apartment,3,2,2,152,152,1979,0,0,Acton - Dalkeith,-31.9874558,115.8174619
22/70 Broadway,Crawley,WA,6009,22/70 Broadway Crawley WA 6009,"$253,000",Jul-17,Apartment,1,1,1,48,48,1964,$285pw,Jan-19,Kempton Azzopardi - Nedlands,-31.9821596,115.8148497
9E/16 Kings Park Avenue,Crawley,WA,6009,9E/16 Kings Park Avenue Crawley WA 6009,"$1,300,000",Jul-17,Apartment,3,2,2,190,,,0,0,Signature Property Group WA - SUBIACO,-31.9716011,115.8263162
7/10 Kings Park Avenue,Crawley,WA,6009,7/10 Kings Park Avenue Crawley WA 6009,"$1,720,000",Jun-17,Apartment,3,3,3,289,187,1999,"$1,350pw",Jun-16,Vivians Residential Real Estate - MOSMAN PARK,-31.9720917,115.8263432
12/18 The Avenue,Crawley,WA,6009,12/18 The Avenue Crawley WA 6009,"$505,000",Jun-17,Apartment,2,1,1,76,84,1968,$350pw,Jun-18,Bellcourt Property Group - SHENTON PARK,-31.9881326,115.8168458
9/74 Broadway,Crawley,WA,6009,9/74 Broadway Crawley WA 6009,"$500,000",May-17,Apartment,3,1,1,91,91,1966,$600pw,Feb-20,Acton - Dalkeith,-31.9826014,115.8148584
58/3 Park Avenue,Crawley,WA,6009,58/3 Park Avenue Crawley WA 6009,"$1,475,000",May-17,Apartment,3,2,2,175,175,,$895pw,Oct-18,TM Residential - Dalkeith,-31.9716501,115.8253265
5/18 The Avenue,Crawley,WA,6009,5/18 The Avenue Crawley WA 6009,"$480,000",May-17,Apartment,2,1,1,70,78,1968,$420pw,Jul-21,MAS Real Estate - Nedlands,-31.9881326,115.8168458
6/18 The Avenue,Crawley,WA,6009,6/18 The Avenue Crawley WA 6009,"$540,000",May-17,Apartment,2,1,1,76,76,1968,$390pw,Jul-21,MAS Real Estate - Nedlands,-31.9881326,115.8168458
4/15 Cook Street,Crawley,WA,6009,4/15 Cook Street Crawley WA 6009,"$565,000",May-17,Townhouse,3,1,1,102,107,1981,0,0,LJ Hooker Claremont,-31.9837438,115.8161756
13/48 Broadway,Crawley,WA,6009,13/48 Broadway Crawley WA 6009,"$400,000",May-17,Townhouse,2,1,1,66,69,1982,$380pw,Aug-20,Realmark Western Suburbs - NEDLANDS,-31.97997,115.81486
35/212 Hampden Road,Crawley,WA,6009,35/212 Hampden Road Crawley WA 6009,"$285,000",Apr-17,Unit,1,1,1,39,39,1968,0,0,No Agent Property,-31.9749067,115.8137723
3/166 Broadway,Crawley,WA,6009,3/166 Broadway Crawley WA 6009,"$2,100,000",Apr-17,Apartment,4,3,3,368,300,1990,"$1,200pw",Dec-16,William Porteous Properties International Pty Ltd ,-31.9886302,115.8161756
9A Princess Road,Crawley,WA,6009,9A Princess Road Crawley WA 6009,"$955,000",Apr-17,House,3,2,1,267,132,1974,0,0,Acton North - CITY BEACH,-31.98613,115.81728
3/121 Fairway,Crawley,WA,6009,3/121 Fairway Crawley WA 6009,"$800,000",Mar-17,Townhouse,3,2,1,213,115,2000,$550pw,Apr-17,Acton - Dalkeith,-31.9849969,115.8154592
12/18 Park Road,Crawley,WA,6009,12/18 Park Road Crawley WA 6009,"$525,000",Mar-17,Apartment,1,1,1,97,61,2016,$370pw,May-19,Mint Real Estate - Claremont,-31.9749,115.81419
8C Park Road,Crawley,WA,6009,8C Park Road Crawley WA 6009,"$550,000",Mar-17,Townhouse,1,1,1,112,81,2001,$395pw,May-17,Kempton Azzopardi - Nedlands,-31.97478,115.81486
5/22 The Avenue,Crawley,WA,6009,5/22 The Avenue Crawley WA 6009,"$1,300,000",Mar-17,Apartment,2,2,2,142,142,1981,$590pw,Aug-15,Realmark Western Suburbs - NEDLANDS,-31.98849,115.81646
10/14 Park Road,Crawley,WA,6009,10/14 Park Road Crawley WA 6009,"$605,000",Mar-17,Townhouse,3,1,1,99,94,1977,$440pw,Oct-20,Abel Property - Leederville,-31.97485,115.81448
1/153 Fairway,Crawley,WA,6009,1/153 Fairway Crawley WA 6009,"$455,000",Mar-17,Unit,2,1,1,55,57,1964,$515pw,Mar-13,The Property Exchange - Subiaco,-31.9871904,115.8152744
4/14 Cook Street,Crawley,WA,6009,4/14 Cook Street Crawley WA 6009,"$775,000",Feb-17,Townhouse,3,2,2,123,123,1984,$600pw,Jan-20,Airey Real Estate,-31.98314,115.8160661
3/11 The Avenue,Crawley,WA,6009,3/11 The Avenue Crawley WA 6009,"$900,000",Feb-17,Townhouse,3,2,2,270,149,1996,$625pw,Oct-17,Mack Hall Real Estate - Claremont,-31.9870635,115.8164969
9/25 The Avenue,Crawley,WA,6009,9/25 The Avenue Crawley WA 6009,"$470,000",Feb-17,Unit,2,1,1,74,70,1965,$370pw,Oct-20,Abel McGrath Property Group - Claremont,-31.9879772,115.8152744
6/14 Kings Park Avenue,Crawley,WA,6009,6/14 Kings Park Avenue Crawley WA 6009,"$835,000",Feb-17,Apartment,3,2,2,190,190,1972,0,0,Acton Cottesloe - Peppermint Grove,-31.9716011,115.8263162
47/3 Park Avenue,Crawley,WA,6009,47/3 Park Avenue Crawley WA 6009,"$1,650,000",Feb-17,Apartment,3,2,2,175,175,1983,0,0,Mack Hall Real Estate - Claremont,-31.9716501,115.8253265
11e 16 Kings Park Avenue,Crawley,WA,6009,11e 16 Kings Park Avenue Crawley WA 6009,"$949,500",Feb-17,Apartment,3,2,2,,,1972,$895pw,31/12/2019,Mack Hall Real Estate - Claremont,-31.9716011,115.8263162
6/166 Broadway,Crawley,WA,6009,6/166 Broadway Crawley WA 6009,"$3,500,000",Jan-17,Unit,4,2,3,374,374,1990,"$1,750pw",Jan-17,William Porteous Properties International Pty Ltd ,-31.9886302,115.8161756
1/133 Fairway,Crawley,WA,6009,1/133 Fairway Crawley WA 6009,"$490,000",Jan-17,Unit,2,1,1,90,87,1980,0,0,not recorded,-31.9856896,115.8153206
1/42 Broadway,Crawley,WA,6009,1/42 Broadway Crawley WA 6009,"$433,000",Dec-16,Apartment,2,1,1,85,85,1965,$350pw,Nov-20,Realmark Western Suburbs - NEDLANDS,-31.9872078,115.8148788
9/12 Wingfield Avenue,Crawley,WA,6009,9/12 Wingfield Avenue Crawley WA 6009,"$840,000",Dec-16,Apartment,3,1,1,127,130,1975,$625pw,Nov-16,Acton - Dalkeith,-31.9720194,115.8246309
4/18 Park Road,Crawley,WA,6009,4/18 Park Road Crawley WA 6009,"$707,000",Dec-16,Apartment,2,2,1,120,92,2016,0,0,Mint Real Estate - Claremont,-31.9749,115.81419
10/9 Everett Street,Crawley,WA,6009,10/9 Everett Street Crawley WA 6009,"$410,000",Nov-16,Apartment,2,1,1,109,90,1969,$395pw,Jul-20,Rossen Real Estate - Nedlands,-31.985855,115.8158922
1/15 Cook Street,Crawley,WA,6009,1/15 Cook Street Crawley WA 6009,"$625,000",Nov-16,Unit,3,1,2,122,116,1981,$500pw,Oct-16,Airey Real Estate,-31.9837438,115.8161756
8/149 Fairway,Crawley,WA,6009,8/149 Fairway Crawley WA 6009,"$520,000",Nov-16,Apartment,2,1,1,74,69,1974,$400pw,Jan-14,ACTON Dalkeith,-31.9867763,115.8152744
3/11 Wingfield Avenue,Crawley,WA,6009,3/11 Wingfield Avenue Crawley WA 6009,"$945,000",Oct-16,House,2,1,2,145,145,1972,0,0,Bexleys Real Estate - Wembley,-31.9726468,115.8240514
4/60 Broadway,Crawley,WA,6009,4/60 Broadway Crawley WA 6009,"$475,000",Sep-16,Unit,2,1,1,119,87,1940,$495pw,Feb-17,Harcourts - Integrity,-31.9813176,115.8148584
29 Parkway,Crawley,WA,6009,29 Parkway Crawley WA 6009,"$805,000",Sep-16,House,3,1,1,301,163,1969,$550pw,Jul-19,William Porteous Properties International Pty Ltd ,-31.9850549,115.8178291
2W/4 Crawley Avenue,Crawley,WA,6009,2W/4 Crawley Avenue Crawley WA 6009,"$695,000",Sep-16,Apartment,3,2,2,202,,1970,0,0,Kempton Azzopardi - Nedlands,-31.9734066,115.8240093
